run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
1,20240627,0.044459554562281164,0.06619463247311061,0.026773312573976166,0.03012791922883396,0.03239988938158472,0.03120800732077011,0.21369118878976234,0.20225874179707398,0.0020614836557182,0.0011229245947661237,0.08013931431122867,0.0019023877829765278,0.014478718740078824,0.0028855005796595166,0.07348919371380128,0.008702287406846304,0.004804719106091042,0.009272496041962024,0.005295989046382982,0.0055427525709057105,0.004970653373831171,0.004316402694454704,0.00048491940483375896,0.0009795343297507404,0.005467293196658956,0.0009717071810356085,0.025950638991181652,0.005887453764793801,0.00679130682813634,0.005028830008278304,0.005408611609023744,0.006492570643587669,0.00192786720730474,0.00360825896984608,0.004767642058489413,0.0007449417990319737,0.0029092822521035386,0.003756260128744655,0.00030189303089861257,0.0047170762311663835,0.0009243187408276641,0.0025272914844348526,0.003952310917815646,8.83627700899987e-05,0.005036349047087709,0.0011978275656160434,0.003224672687343971,0.003995534528803951,0.0002884990148648683,0.004439048953819365,0.0008766692686753066,0.0028091100879648456,0.0039429694244216325,0.0006613124837362194,0.004257330123613663,0.004079098850007824,0.0006824444921374491,0.00472269217777698
2,20240628,0.04328748448351188,0.06309669862146963,0.027583615890716437,0.03016215099308886,0.030232103659307966,0.031875946611280744,0.21341451364134703,0.1984916131366435,0.0028030065749295374,0.0011904139221716663,0.08454123284947246,0.002614520754977382,0.014190718184212709,0.003549688278331713,0.0740880210130183,0.00956002384915658,0.004559354130898395,0.009993945275343061,0.0051075859089790695,0.005205065985934046,0.004387448870277778,0.004538309573094164,0.00046686674419321543,0.0014187995159592021,0.0044217353110866196,0.0012681840403143154,0.025927429035120346,0.005213764201022058,0.006965569513226382,0.0061494457732431855,0.005541733680583413,0.005941810803844698,0.0013622253329964294,0.004193561664789075,0.004787221492105115,0.0006975279079617522,0.0029744778086294244,0.004525615175896999,8.740212957917447e-05,0.004700441831335912,0.0009403502410849687,0.0030274180556922586,0.0044296851665576505,0.00013342179672326703,0.00432128522379164,0.0009195883433464863,0.0032588144495358253,0.0037859524319583176,0.0001538950212939064,0.004549279485788936,0.0008916390427843798,0.002884612137106956,0.0043862822507706066,0.0003360095296938561,0.004579127917281596,0.004729598175231964,0.0005850005776656199,0.004970765983641581
3,20240629,0.0451418606492826,0.06569179382597713,0.02677520287110282,0.030566113165252682,0.029168873410098363,0.03081174259039736,0.21688850413453362,0.2017987230794334,0.0020907254342162245,0.0013403808959237696,0.08343562986000025,0.0015373075900431742,0.014133135501708898,0.0030604250658658855,0.07686828892022939,0.009233252572846616,0.004619534280817348,0.009606463086708851,0.004651970057919705,0.004945894921707487,0.0032729702697340177,0.003818769763573053,0.0005275852209000942,0.0013633425243016026,0.005056868008884303,0.0009603222283466453,0.022337913252834917,0.005106585571907838,0.0070276207208012096,0.005236029149398962,0.004748257269904115,0.006674323234718498,0.0013319887144515761,0.0045379033130593625,0.0053765466033333644,0.0007345905675582571,0.0024667986490976637,0.004340037065506289,0.00024246760119263044,0.004340961644950942,0.0009760254734259277,0.0030115709299567022,0.004738162803761129,0.0002726283993560176,0.005112379188779089,0.0011065753703487075,0.003136908852282297,0.0037359834132830168,0.000276014094199582,0.004247258607512171,0.0008313370758483923,0.002756855213038621,0.004016108145772775,0.00030705550938155574,0.0037816560740463532,0.00395304250936428,0.0006543964850593798,0.005218338566063289
4,20240630,0.04399340235342456,0.0667663643111794,0.028851915840666244,0.03039135979416009,0.030679329975816936,0.03009273724137836,0.2107948291196509,0.20101245212238525,0.0023009571739656853,0.0010458272909156766,0.08308081361892869,0.002216764579409576,0.01383834299812956,0.0033408114816689326,0.07496923234326011,0.009029555124393381,0.004691483456192966,0.010649222377762984,0.005277521937048189,0.005566299618381271,0.0038950284176526425,0.004206391422807005,0.0004812653840499032,0.001192479915722593,0.004584608469276666,0.0008893896211771893,0.02521384275448225,0.0053111216753807125,0.007359592814715672,0.005637027953625154,0.00489964259025631,0.0059423309207130605,0.001828614325235345,0.00371783442624129,0.0050532165197845836,0.0008354994885555588,0.003031224723941006,0.0047865482717410444,0.00010240059808327687,0.004605744396662973,0.0010837413958566737,0.0027174596627268024,0.004238341849537412,0.0001408375779761886,0.004426917978630238,0.0009716866226585616,0.0028486044454950205,0.003910256819636016,0.00033800876412936053,0.003936487101965562,0.0008140151381616781,0.002360589720830939,0.0042690424844299074,0.0003976372132002327,0.004624893045627886,0.0043835037475986405,0.0006280808215584549,0.005746868161157531
5,20240631,0.04519166802727149,0.06568690503308988,0.027453485940430507,0.03022943281556975,0.03128631849875642,0.03128574752276226,0.20932898373298314,0.19682102839532806,0.0038665785567647544,0.000488057794445577,0.08098580853334182,0.0034345750241081144,0.014900100475385536,0.004902739164717611,0.07710067699895412,0.009076282178133742,0.005272359705405474,0.012263145925647114,0.00483844613960735,0.005896487268179547,0.004299505505381281,0.00403008593793132,0.0006911377835501254,0.0010497536799774039,0.005343126500633092,0.0009584228031246007,0.02465643872965022,0.00501905902965702,0.007186223755099022,0.004987317612020714,0.005320364769532498,0.0067874175290855935,0.0014230208245896582,0.0030526206295276503,0.005432669373013052,0.0008179592781695688,0.002114987734487484,0.004619654809135547,0.0001915084650995469,0.004618889850278985,0.0009524114926599611,0.002896771765600076,0.004079626574858609,0.00010609076575461852,0.004416986493613201,0.0008574197006929969,0.002656176429028383,0.004131360093633858,0.0002185521372229844,0.0041113716163211625,0.0007538331570695339,0.0026449706948059645,0.004398107356873769,0.0005085490737126403,0.0038484865394876246,0.004359465892858642,0.0005893427819109897,0.00556148510306821
6,20240632,0.04347321030455904,0.06521371758022128,0.02720317999745661,0.029665029577977824,0.03117805946654763,0.03195272221446377,0.21660877504998935,0.19683770721526755,0.0022614953305303536,0.001333142495842996,0.08322202338327411,0.001994602741177475,0.014031649249857003,0.00336000630417458,0.07415562987894118,0.010184257182159944,0.0042026720518715185,0.01004343445381709,0.004281556308699927,0.005539303079132283,0.003913367270568897,0.003700684936675856,0.00045271483743518186,0.0010527816472706384,0.004867210045029012,0.0012601222292274732,0.027858947434672657,0.0057173999973034,0.007330476564821938,0.005409918520042019,0.004719816570271661,0.006484033323797749,0.0016130152906922892,0.0034749299650395212,0.005075868475064002,0.0006569129219175501,0.00235349183512486,0.004261315640780963,0.00014250417434851292,0.004560476660136926,0.0008854515488520325,0.0030795100190582946,0.004372854892098671,0.000216394090888437,0.004636475245507777,0.0008024541265750934,0.00306885436885374,0.003759485293168774,0.0002034285444654147,0.004270400391209539,0.0008920869062964009,0.0029900998248111638,0.004343048394714938,0.0006870401901221789,0.003881242016759785,0.004361393280728404,0.0008380503902424618,0.005063568269464175
7,20240633,0.04376122204165373,0.065907343962558,0.02724340356843827,0.031940000730319086,0.030297368613382666,0.03083750698662307,0.21422782675464028,0.20176520468235848,0.002473075208627705,0.001480256243135786,0.08243346423681318,0.0022011798727473507,0.012738883513920028,0.002993846074461814,0.07491030437367635,0.009573360174460317,0.004127058415259478,0.010383075768870088,0.005376373344311629,0.005331013178218406,0.004215904527627265,0.003681967071155528,0.0005924055902522023,0.0015102014276206232,0.0039755243572920105,0.0010293244914237345,0.023470739864600777,0.005164680689775456,0.006684870509215149,0.005885238453513215,0.004736750937302149,0.006106174906621262,0.0017182770649102762,0.003694115804838505,0.005257865673220421,0.0008288419830804245,0.0025548766393162048,0.004477986392023874,0.00018532285385842255,0.0047733196461295715,0.0010667097184403438,0.002831152881716186,0.003989809508513609,0.00014547061167298538,0.005004850783405171,0.0009464343558070713,0.003160180200246877,0.004387278215629567,0.0002805328441010831,0.004524982388262326,0.0007897040548807248,0.0027434998454889388,0.004189198030757803,0.0003917727345088385,0.004646791632649599,0.004566465097610673,0.0007402719054562964,0.005048738562599283
8,20240634,0.04402932187267778,0.0654677128960444,0.028128117289046198,0.029734444585166157,0.031989414116972946,0.03199564794719926,0.20653691615419165,0.20024414337516605,0.0023364156677136085,0.0014725807964442491,0.07933276140855965,0.0019539003649049185,0.013996891586778313,0.0033219564115811893,0.07932981337627752,0.009345666354455282,0.004479412290486977,0.009830550851541317,0.004730332442309797,0.005771863700055678,0.004551601422173384,0.004217659003554315,0.0004279580478860195,0.001086090866886635,0.004753357155942118,0.000993968074293755,0.027042181304126275,0.005475016816007274,0.007212221187799339,0.005269309460554818,0.005775640589744648,0.006215137253050639,0.0017263907679179152,0.003956893970332144,0.005318379487541526,0.0007951054719743644,0.0025269075738709942,0.004043729889532719,0.0002066521674678048,0.004806099348453032,0.0010385003915124498,0.0026886652603457044,0.004303727980151423,0.00011789079702398453,0.005419429617982144,0.001030706722859542,0.002827760116854797,0.00389777402140996,0.00025975368421561883,0.004398529960755168,0.0009097746430596137,0.0024180629490207417,0.004525512316776478,0.000242105015957007,0.004491772381845658,0.004889621007267372,0.0007321982887642967,0.00538005149751549
9,20240635,0.043903363496324066,0.06547860745995181,0.02887875255492805,0.03018838291346007,0.030610327779052066,0.028563958901777733,0.2140810610143057,0.19744864693714573,0.002084410628027993,0.001429080719324392,0.08093953327433649,0.0016611181405022373,0.015040637972348272,0.003207080764070104,0.07804747927454556,0.009171600042140557,0.004393297816620571,0.010019692397767328,0.004466787458098902,0.005695156805779281,0.004926990648957169,0.003736834145641058,0.0005341673286797444,0.0013841337682804708,0.004703907665288655,0.001161994862723754,0.026699742288951812,0.005245310561508561,0.006906804654406078,0.005943987844741293,0.0059899600606068346,0.006301519075616365,0.0019079886508750268,0.004217995670589546,0.004818907441264116,0.0008485857642016993,0.0025105273621443516,0.004678130261298223,0.00011458272818317765,0.00485467477842767,0.0009618337411126112,0.002921573885606977,0.00422769526325083,0.00019986085882233923,0.0046913691227202575,0.0011588226524999587,0.002423341684593457,0.004210177169334611,0.000305579040122321,0.0042181775225726675,0.0008037440718575131,0.002218294618069531,0.004099457480774457,0.0005908102351133284,0.00444965155337483,0.004036255163321908,0.000696820865605167,0.004990813158354797
10,20240636,0.04425950590048009,0.06353331752390022,0.029733906773382633,0.031239316644747554,0.0316011017110844,0.03053914359391545,0.21192215659002045,0.19917106914198363,0.002185011559652569,0.0013215603243123975,0.08204205283532624,0.0018695671015923074,0.013546503772844073,0.002545610610045067,0.07497693869186425,0.009012365564782672,0.004476307409058507,0.008524912502000385,0.004913576156598959,0.005018313418596021,0.004962820478210845,0.004675915318724764,0.0004886627159665115,0.0013195852078288085,0.005230265634545188,0.0011908307998315978,0.02740267728609328,0.004886570876518441,0.007713479549014091,0.005520717429851256,0.005813309377252388,0.006740023411106512,0.001327502657072495,0.003467937569995786,0.004929628073390528,0.0008422150673897347,0.0029391756128993615,0.004588140543016418,0.00016066712442197096,0.004574050214180544,0.0008975204664455711,0.0025921260747553214,0.004384449207949746,5.875073280456861e-05,0.005036758790857702,0.0008508252818782464,0.002908576182828438,0.003988669241301733,0.00023657018249197695,0.004523516383689451,0.0008283863464049315,0.0026456700768610762,0.0040321700463684705,0.0002575068431626737,0.0049950105243245484,0.004433876583159062,0.0008960909202329787,0.005227113340984933
