_vname_,_label_,_x_,_yhat_,_ids_
r1_1,model_2b_rf_explainer,1.3,0.5564559558833795,0
r1_1,model_2b_rf_explainer,1.3599999999999999,0.5564559558833795,0
r1_1,model_2b_rf_explainer,1.42,0.5564559558833795,0
r1_1,model_2b_rf_explainer,1.48,0.5564559558833795,0
r1_1,model_2b_rf_explainer,1.54,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.6,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.66,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.72,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.78,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.8399999999999999,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.9,0.5789464256345996,0
r1_1,model_2b_rf_explainer,1.96,0.5789464256345996,0
r1_1,model_2b_rf_explainer,2.02,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.08,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.1399999999999997,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.2,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.26,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.32,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.38,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.44,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.5,0.5800627599231742,0
r1_1,model_2b_rf_explainer,2.56,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.62,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.6799999999999997,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.74,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.8,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.86,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.92,0.6138950100494116,0
r1_1,model_2b_rf_explainer,2.98,0.6138950100494116,0
r1_1,model_2b_rf_explainer,3.04,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.1,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.16,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.2199999999999998,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.28,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.34,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.4,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.46,0.6149758970757645,0
r1_1,model_2b_rf_explainer,3.52,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.58,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.6399999999999997,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.6999999999999997,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.76,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.82,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.88,0.6299528872957065,0
r1_1,model_2b_rf_explainer,3.94,0.6299528872957065,0
r1_1,model_2b_rf_explainer,4.0,0.6299528872957065,0
r1_1,model_2b_rf_explainer,4.0600000000000005,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.12,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.18,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.24,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.3,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.359999999999999,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.42,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.48,0.63037664070896,0
r1_1,model_2b_rf_explainer,4.54,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.6,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.66,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.72,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.779999999999999,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.84,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.9,0.6715666107248933,0
r1_1,model_2b_rf_explainer,4.96,0.6715666107248933,0
r1_1,model_2b_rf_explainer,5.02,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.08,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.14,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.2,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.26,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.32,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.38,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.4399999999999995,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.5,0.6720650087654493,0
r1_1,model_2b_rf_explainer,5.56,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.62,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.68,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.74,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.8,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.859999999999999,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.92,0.7169211969651089,0
r1_1,model_2b_rf_explainer,5.9799999999999995,0.7169211969651089,0
r1_1,model_2b_rf_explainer,6.04,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.1,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.16,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.22,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.279999999999999,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.34,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.3999999999999995,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.46,0.7179467511284793,0
r1_1,model_2b_rf_explainer,6.52,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.58,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.64,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.7,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.76,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.819999999999999,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.88,0.7288967599573926,0
r1_1,model_2b_rf_explainer,6.9399999999999995,0.7288967599573926,0
r1_1,model_2b_rf_explainer,7.0,0.7288967599573926,0
age,model_2b_rf_explainer,18.0,0.6485051578177312,0
age,model_2b_rf_explainer,18.77,0.6486373859686463,0
age,model_2b_rf_explainer,19.54,0.6485151844463011,0
age,model_2b_rf_explainer,20.31,0.648889513040121,0
age,model_2b_rf_explainer,21.08,0.651121217222893,0
age,model_2b_rf_explainer,21.85,0.6528612492303069,0
age,model_2b_rf_explainer,22.62,0.6541614188649635,0
age,model_2b_rf_explainer,23.39,0.6544968461029613,0
age,model_2b_rf_explainer,24.16,0.6564524817405981,0
age,model_2b_rf_explainer,24.93,0.6581231883820668,0
age,model_2b_rf_explainer,25.7,0.6591102761929617,0
age,model_2b_rf_explainer,26.47,0.6592833545113101,0
age,model_2b_rf_explainer,27.240000000000002,0.6595695059147669,0
age,model_2b_rf_explainer,28.009999999999998,0.6600344426190516,0
age,model_2b_rf_explainer,28.78,0.6590043475658985,0
age,model_2b_rf_explainer,29.55,0.6595238432022412,0
age,model_2b_rf_explainer,30.32,0.659477837460427,0
age,model_2b_rf_explainer,31.09,0.6594290498557044,0
age,model_2b_rf_explainer,31.86,0.6596484408847292,0
age,model_2b_rf_explainer,32.63,0.6607983733568755,0
age,model_2b_rf_explainer,33.4,0.6608794207054532,0
age,model_2b_rf_explainer,34.17,0.6611066254625015,0
age,model_2b_rf_explainer,34.94,0.6610398263069156,0
age,model_2b_rf_explainer,35.71,0.6622381093189837,0
age,model_2b_rf_explainer,36.480000000000004,0.662377800177803,0
age,model_2b_rf_explainer,37.25,0.6626910850050252,0
age,model_2b_rf_explainer,38.019999999999996,0.662278622695613,0
age,model_2b_rf_explainer,38.79,0.6624220040712105,0
age,model_2b_rf_explainer,39.56,0.6625633120963846,0
age,model_2b_rf_explainer,40.33,0.6625489034682028,0
age,model_2b_rf_explainer,41.1,0.6615498384005624,0
age,model_2b_rf_explainer,41.870000000000005,0.6584432217742067,0
age,model_2b_rf_explainer,42.64,0.6578168548211587,0
age,model_2b_rf_explainer,43.41,0.6578667943605926,0
age,model_2b_rf_explainer,44.18,0.6568420479961014,0
age,model_2b_rf_explainer,44.95,0.6567872310154508,0
age,model_2b_rf_explainer,45.72,0.6565745464750691,0
age,model_2b_rf_explainer,46.49,0.6565948303715177,0
age,model_2b_rf_explainer,47.260000000000005,0.6569314099656558,0
age,model_2b_rf_explainer,48.03,0.6557840154925257,0
age,model_2b_rf_explainer,48.8,0.6546851625039368,0
age,model_2b_rf_explainer,49.57,0.6535661452256906,0
age,model_2b_rf_explainer,50.34,0.6532160500899441,0
age,model_2b_rf_explainer,51.11,0.6514871771674867,0
age,model_2b_rf_explainer,51.88,0.6510175283448213,0
age,model_2b_rf_explainer,52.65,0.6510651643444696,0
age,model_2b_rf_explainer,53.42,0.6511198181840377,0
age,model_2b_rf_explainer,54.19,0.6507712510602369,0
age,model_2b_rf_explainer,54.96,0.6510503548162258,0
age,model_2b_rf_explainer,55.730000000000004,0.6520602869965144,0
age,model_2b_rf_explainer,56.5,0.6523327844704941,0
age,model_2b_rf_explainer,57.27,0.6520901536092454,0
age,model_2b_rf_explainer,58.04,0.6521575956496087,0
age,model_2b_rf_explainer,58.81,0.6520483541545505,0
age,model_2b_rf_explainer,59.58,0.6510880808213408,0
age,model_2b_rf_explainer,60.35,0.6509972285464429,0
age,model_2b_rf_explainer,61.120000000000005,0.6515331603195569,0
