run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
1,20240627,0.06715911963848559,0.08837473565097381,0.03973935961277237,0.04906474213182703,0.06323426616528348,0.05336124561242761,0.11881188047603104,0.0840526108544909,0.06656766592281534,0.0019068959921744431,0.01396684340485469,0.011434328537578342,0.007645869906614523,0.0032403349655495944,0.009357936500260918,0.016286278033050737,0.007322041246691794,0.012151434832257259,0.008999622903202695,0.01311873397885848,0.010465016162194037,0.009759151533251059,0.002085082423445951,0.002267716597824959,0.010121188531854083,0.0019965224376628037,0.012313762264031613,0.008429276466187534,0.012799090606199291,0.006132847257859495,0.01262599731384843,0.01382318625289708,0.003018210079982687,0.004084474531153259,0.008597643668830776,0.00275035798932039,0.006642673334369075,0.009864872922825126,0.0012015704881097903,0.010464546586096437,0.0023800178370510312,0.005570396395970398,0.009095788834380175,0.0014340483103835438,0.00992164504656076,0.002779332736770111,0.006955069290489887,0.009025174158585215,0.0013803067259694453,0.010501245478192558,0.0028982004450746057,0.006676800764420903,0.010248548132905736,0.0019440161751593322,0.009592855539289919,0.009542670865655101,0.0019356660481143284,0.012879083400882368
2,20240628,0.06673003470475818,0.08875096388243373,0.039350448996430164,0.04977960379614521,0.06243324221743085,0.05030825066502641,0.11864284353597411,0.08713881997760566,0.06434305241194806,0.0018479109878536514,0.013972990192718387,0.011593764979802629,0.007881536861574931,0.003106812529422192,0.008773530932223281,0.016379284168765027,0.007362751466303221,0.01244741113307991,0.009284997239786756,0.013633007017082303,0.010539931560842583,0.00978094481751449,0.0018126832754959985,0.0024978366262822043,0.010046006307177993,0.0017356272996745725,0.012486953858542203,0.008675983331643114,0.013087293150809842,0.00652155010773978,0.012169295034378535,0.014231192098081071,0.00313092609855084,0.003920122163564799,0.009097673541418647,0.0027722464025667177,0.006460820845442705,0.010203293765968102,0.0012721798966858803,0.010716559814329778,0.0027905045467040155,0.00565148482964636,0.009668921758149544,0.0015794462469562063,0.009917165857348089,0.0029455422739581927,0.006853157992825625,0.009014154203581273,0.00140934656985013,0.010753100280571169,0.002698010409133517,0.006903359898507688,0.010256619390282926,0.0015534592054483576,0.00956589141324492,0.009892754759253976,0.0017730020064531077,0.011853700665010498
3,20240629,0.06807485733088758,0.08904408714662157,0.041379151128109214,0.04933776492917241,0.06346091172640886,0.0518868894519081,0.11337956522678654,0.08702152780874126,0.06521541484622409,0.002011108966250941,0.01325795516342379,0.011548469122839768,0.008197861052312506,0.0030097047392904576,0.009652900535555418,0.01633275199000047,0.007298752455638909,0.012436177070520974,0.009330744168545813,0.013441432752121403,0.010029670657448057,0.009679265592706068,0.0020076606211191215,0.0024152617766815465,0.01016710747479742,0.002060062492468805,0.012198955479083118,0.008765052900083935,0.012920949435231402,0.006442731613610044,0.012145219496916593,0.013756815553805448,0.0031432383421750236,0.003938918057898093,0.0085593566072374,0.0026190817231841516,0.006418137195105534,0.010411250267499063,0.0011466013422627799,0.010630982405565528,0.0027503935226835313,0.005337607827782008,0.009477863888533788,0.0014199389940919276,0.009952828841484905,0.0028165926697509935,0.006870046393785227,0.008777969115092099,0.0014444004946101673,0.01080826744300832,0.0028248750116639525,0.006855780730739828,0.01045709659512262,0.0016898809874586849,0.009572014206043422,0.010082965830745028,0.0021222687381094825,0.0119648620630548
4,20240630,0.06760260210646996,0.08884076075331623,0.040472525800564096,0.05011839452080181,0.06151153126996095,0.05278437451042712,0.11422365890723651,0.08606043301517065,0.06759779711523847,0.0019681063885996866,0.01238397719440566,0.01196806194266203,0.009499009847038994,0.0031998823203226406,0.009055575313638577,0.016396673392128736,0.007204370047316296,0.012440811002724284,0.009028968914790691,0.013573696665679692,0.01068877071374501,0.00971745327508545,0.0019830251543180868,0.0026007325092384224,0.010227562664055629,0.002018463444717416,0.012209270655292145,0.008673645512232203,0.012872212191840855,0.006071149042833544,0.012307853260903558,0.01400791463003787,0.003047089654956459,0.003971094493867009,0.008459083114665374,0.002611171238060705,0.006599169067687489,0.010046490032712707,0.0010083578486732687,0.010568290093256067,0.0025443817417729274,0.005467730346905086,0.009672706191833393,0.0014556961720340372,0.00988560764422791,0.002748782627327325,0.006848206850838843,0.009070177380324096,0.0012710021192783325,0.010623416788612115,0.002725183771110458,0.006647827684576654,0.010087010237651416,0.0015133172108997,0.009825407703517502,0.00974609941726303,0.0019302766436455692,0.012317159841509372
5,20240631,0.06710368114633479,0.08901408861720492,0.039583261335383764,0.04967005757525455,0.06322235925810238,0.05216250801884059,0.11779546860051024,0.0863117080489943,0.0659436177119674,0.0020058360056347964,0.013044977362020621,0.011328063203570965,0.008031237230224536,0.0033449623108670157,0.009082169570426107,0.016075803338849278,0.007290537397537123,0.012697334340411377,0.009452085787105376,0.013241974805762351,0.009965285364777957,0.009505866418660662,0.0020936133204080237,0.0023614676628780015,0.010157662946153462,0.002021960619880336,0.012357062952837594,0.008694970202021288,0.012854687898275,0.006446706058755382,0.012521723510861896,0.014132130576741425,0.0032214269659362658,0.0037816921893786323,0.008368101981401786,0.0026185150136846555,0.006449348645508045,0.010180767672139518,0.0011572937420015574,0.010728820340086131,0.002678860046264212,0.005639327794256009,0.009225990315744783,0.00140524281563951,0.009870863656485863,0.002682381768542393,0.006841088987132969,0.008836486954292512,0.0015919643200162426,0.010954930533310092,0.002760885510099043,0.0067041366762661935,0.010046179491013562,0.0016204195306003678,0.009733101785301762,0.009672476539191083,0.0019197369266336526,0.011795090601819685
6,20240632,0.06619339210980685,0.08818723015744534,0.04048965889663468,0.04996323416955707,0.06227141923449291,0.051487468647670745,0.12166624256590443,0.08599855709311482,0.06667549408585516,0.0018481853980705225,0.013647919156848768,0.010080557181067432,0.00812957501442051,0.0032216134897782582,0.007816496172003569,0.01613990993279142,0.007139250890851574,0.012485608862956424,0.008957898566084671,0.013100762986627488,0.010389777704185614,0.009246989954896558,0.001792550435001884,0.002452295958468624,0.009979217931251715,0.0019502957725941173,0.012083295838992984,0.008619945134351445,0.01261938002002068,0.006379274837662445,0.012149209536737444,0.014102110076541672,0.002930931768765505,0.0040140709698868945,0.008734628999232876,0.00280714500451407,0.006541254305187731,0.00992758055285252,0.0012056454809701944,0.010708831562228035,0.0027365739331557774,0.005594920472109758,0.009258328905916774,0.0014258319132516774,0.009978885785654295,0.002855746852246707,0.006473669080139329,0.009108421150017039,0.0014989974930709445,0.010793904445002054,0.0028300911183866853,0.006802892208434709,0.010269277884906796,0.0018230397108995355,0.009732923353681422,0.009925811461629887,0.0022652239621368895,0.012490553813034136
7,20240633,0.06711010428252473,0.08792129191573239,0.03987677967878461,0.05008126395645797,0.06288398332955712,0.053532280969299594,0.12048140914738523,0.08532304189644606,0.06486674710351646,0.0018038766214449576,0.013642499736257925,0.011572652300210831,0.007746734528731648,0.0032532396021223505,0.008226460177716966,0.016397171552398927,0.007174285046507054,0.012191572615540424,0.009525451580958836,0.013342581007967962,0.010209204253455017,0.009717306110586982,0.001917641212519447,0.00239443926063473,0.010120561300351093,0.0019053639874380942,0.012520273885922596,0.008723863233546658,0.012748916343399348,0.00639883347377126,0.012002677865830426,0.014260236357955687,0.002966682932098971,0.0038516120895153282,0.008503040671511003,0.0030181971971410962,0.0065708615828731255,0.010201115194518662,0.0012378513604889099,0.010767058733093542,0.002667868731049435,0.005392229820082733,0.009260170247621043,0.0014200078204072777,0.009786994073068222,0.0026240835515043423,0.006738989707220755,0.008810740056700921,0.0012912496975153033,0.010952683348620606,0.0027019271529941475,0.006473561704219479,0.009989259654921078,0.001589623308959897,0.009544907206427672,0.009961532334509627,0.001925738298268538,0.011879269189694732
8,20240634,0.06724596963970561,0.08794238935591389,0.03991525343343717,0.049695116891656635,0.06362536050817087,0.052433424993974874,0.11861823460998809,0.08750134688168326,0.0639958114488962,0.0021086627042509677,0.01326720284045846,0.011589411206255996,0.008648134235573363,0.0030081126526141414,0.009772354964319654,0.016102500219681404,0.0070661485862560545,0.01221889491024568,0.00911182706143946,0.013398988546118745,0.010459289100717698,0.009766358138860183,0.0018954246034114121,0.002397331301371416,0.01008382903900691,0.0018175214206255668,0.012449594669002258,0.008404862374601857,0.012667276517749178,0.006491696062788148,0.0121320355207796,0.013756931748373105,0.003076465287119915,0.003765733429539944,0.008464707883326575,0.0028839281401701346,0.006101529961742352,0.010176142700239171,0.0011728717776510209,0.010620731417454673,0.0026099068854919453,0.005446221550446757,0.009521424904583268,0.0013077933724063185,0.009787155692226495,0.002904663263822196,0.006815658165748627,0.008761997698725744,0.0013668686015675829,0.010772331058879599,0.002576827385295028,0.006692308835513231,0.010083328193062102,0.001596847618435504,0.009948995651966453,0.009781208221116465,0.0018686070448434911,0.012308449070697601
9,20240635,0.06558826138054037,0.08804475929678014,0.039825369120766264,0.05025764419819616,0.062386042226285965,0.05240813145026601,0.11747817336192055,0.08579888279216659,0.06992444519673124,0.0019414977078295948,0.013511370924192561,0.011092079111826475,0.008393557758386804,0.0030599075470233834,0.009277676385722293,0.01671302292109136,0.007316455677795095,0.012287632185813767,0.0092357290451515,0.013001562492427904,0.010343238152229638,0.009424427511909464,0.0021605437865256727,0.0025757765958246974,0.01000736830413927,0.001936860493042523,0.012501472712695165,0.00868463331320329,0.013010504450029997,0.0062323389945263125,0.01205581493569162,0.01382765294221175,0.003248425188288106,0.0038534722205572814,0.008368987648814802,0.0028211810537428095,0.006418978731662581,0.009946204073501825,0.0010904844984963573,0.010681818821918742,0.0025475046855743502,0.005515298221333625,0.009315083941538908,0.0014207089142767389,0.009931071796743407,0.0030873132809738075,0.006916183374944555,0.008837252221368585,0.0012817282356365819,0.01035664009546562,0.0024916589453947394,0.006822991234457377,0.009708249333398963,0.001581608132111855,0.009597059323886757,0.009941001911430825,0.0018367538984507099,0.012079507243086532
10,20240636,0.06776292038248172,0.08705890473987851,0.04034371168442887,0.04957566584175936,0.06430894906969645,0.05319297227443275,0.11315526069338017,0.08640424942016088,0.06771257094494042,0.001884111815941274,0.01301887523186328,0.011738283419250399,0.00910214143187229,0.00303054554713307,0.009189774144775292,0.01601665854703023,0.007517853949176001,0.01243326152658872,0.009156628906532554,0.012941311322625472,0.010466759468974565,0.009683990386803312,0.00194168587041673,0.0024873661301177226,0.010041978889293276,0.001925944043187708,0.01223501716471203,0.00853787299201913,0.01256129114727346,0.00658699712496477,0.012039981554400211,0.014224122623765266,0.0029804923213068483,0.0039180653004996634,0.008399935940751505,0.0026587751466757162,0.006586726419742866,0.009979540123411018,0.0013680258352806957,0.01079418624042514,0.002868894152262404,0.005499009605756271,0.009712179974180115,0.0014225563665027437,0.009952604435851893,0.0026646086686104597,0.006610489350982904,0.008877830789373872,0.0015038562084887495,0.010576754410261053,0.0026932021287913994,0.0066453655596230045,0.01023742810144078,0.0018287780486094876,0.009573805685752484,0.009831556115505093,0.0019554754924520504,0.012582199287585983
