run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
21,20240647,0.0407648,0.015109554,0.014158115,0.0147412885,0.040248934,0.015180623,0.017804824,0.032270327,0.015495745,0.015561544,0.015287437,0.01735244,0.025921334,0.022975216,0.014723366,0.022864545,0.023973139,0.014886654,0.01350595,0.013118087,0.014222142,0.019706046,0.022725912,0.014785772,0.018963702,0.024074374,0.014569069,0.01197042,0.01633427,0.012287396,0.014679823,0.016065039,0.011182535,0.015614812,0.012411802,0.016632577,0.013434312,0.010594372,0.012592111,0.016348958,0.014576755,0.014041373,0.016745733,0.012474396,0.02735612,0.01534185,0.015568923,0.0146130305,0.014188289,0.03705626,0.014832557,0.015377201,0.01588675,0.012744533,0.013919382,0.015297444,0.014839992
22,20240648,0.04315083,0.015416273,0.0150325,0.015330948,0.039159965,0.016449444,0.01890787,0.033597507,0.017227339,0.017927013,0.013407383,0.01825692,0.024447469,0.022057993,0.015627488,0.025090666,0.026212139,0.014730119,0.014777486,0.014308683,0.014626665,0.021115106,0.022719143,0.017270574,0.017938865,0.024164772,0.014811845,0.014571824,0.016435238,0.013815079,0.015049888,0.018767597,0.0149689,0.014207084,0.014266843,0.018498193,0.014331808,0.013725205,0.014831227,0.017039794,0.016311001,0.014998355,0.015019879,0.013545221,0.020490466,0.014772979,0.014359619,0.015066988,0.0131089855,0.0,0.01733418,0.01668078,0.015531699,0.013762652,0.01428146,0.014527628,0.015936445
23,20240649,0.042525176,0.015780818,0.014622972,0.015666472,0.040436473,0.016801363,0.018862488,0.0344342,0.013862599,0.017194282,0.014524126,0.01836216,0.025971344,0.021906339,0.015098023,0.02524142,0.025267707,0.01516899,0.014223919,0.0128865335,0.0146883335,0.01751432,0.021637855,0.016695226,0.019954344,0.026414761,0.015570823,0.012914283,0.01438302,0.013417477,0.015512898,0.016334768,0.012476798,0.013373664,0.012369525,0.017577233,0.013690637,0.014412686,0.013904344,0.020470254,0.014385994,0.013854652,0.014274148,0.01398029,0.019428411,0.015883286,0.013974722,0.012917497,0.013070781,0.013892402,0.018403057,0.016452663,0.017259024,0.013468592,0.01542891,0.015402768,0.015772099
24,20240650,0.043300875,0.015545987,0.015138282,0.016046079,0.04183119,0.01595834,0.018353827,0.034408085,0.015445193,0.015652575,0.013851041,0.02029131,0.025013354,0.022005253,0.014797132,0.025618408,0.02444568,0.014706193,0.015843447,0.013965874,0.014359729,0.023532247,0.021599997,0.01620441,0.018772941,0.02674583,0.014382839,0.014007028,0.015007085,0.013406811,0.014551687,0.017491423,0.0126598375,0.014852971,0.0139684435,0.017836768,0.015022383,0.013895842,0.014027388,0.01843412,0.018364387,0.014983178,0.016549116,0.012864514,0.019558337,0.016335035,0.015692374,0.011170091,0.01371767,0.0,0.018630879,0.015294024,0.013759841,0.014478754,0.015844056,0.015149946,0.014629842
25,20240651,0.043223497,0.01521639,0.01469881,0.0148642855,0.03870795,0.01642705,0.018838445,0.033801015,0.017467415,0.01618749,0.01365776,0.018653672,0.026279127,0.020485181,0.016122565,0.023234688,0.024652604,0.014591397,0.015069259,0.013697562,0.013669308,0.020798316,0.023199081,0.015514712,0.021085687,0.026154147,0.0148790125,0.013178426,0.014320941,0.016278185,0.016126674,0.015391852,0.01449756,0.0145926615,0.013951644,0.017688366,0.014580168,0.015373355,0.013652879,0.01487885,0.016424028,0.015381247,0.016659291,0.014209223,0.015046188,0.015353999,0.01450566,0.012910926,0.012450423,0.018221177,0.014848371,0.017287599,0.013669495,0.012653426,0.0136097325,0.015185229,0.015895985
26,20240652,0.041365113,0.015073443,0.014184817,0.014698385,0.03775536,0.015162361,0.018215062,0.032317057,0.014960432,0.015497396,0.015217116,0.017286818,0.024828715,0.02087822,0.0136427805,0.025294647,0.024816463,0.014277696,0.014115146,0.013985156,0.013428915,0.019169576,0.019458536,0.013894239,0.018259082,0.024042074,0.014006004,0.013284548,0.014077062,0.014675444,0.014333439,0.016284468,0.013927942,0.014410692,0.013620512,0.019409081,0.013486916,0.014261104,0.01308219,0.017159568,0.016624592,0.015378492,0.016091624,0.013477405,0.01776361,0.016037064,0.014432862,0.012586558,0.013324525,0.042844214,0.016516635,0.01539274,0.01433146,0.012478716,0.014113833,0.015614594,0.015147612
27,20240653,0.042528298,0.015330403,0.014191414,0.015838739,0.038635816,0.015687454,0.017858453,0.03319321,0.014851825,0.016505992,0.0142748235,0.018265042,0.024891336,0.021828404,0.014633342,0.02328373,0.02500753,0.014229376,0.0144565515,0.013681853,0.015221832,0.018594429,0.020204995,0.0150388945,0.022924742,0.025669096,0.014699541,0.012436687,0.015656477,0.013158103,0.014544936,0.016067864,0.013003595,0.015767293,0.013980477,0.018055726,0.01376818,0.015837058,0.013624531,0.014583225,0.015526442,0.013850223,0.014751743,0.012474809,0.015576759,0.014474342,0.015239721,0.014895885,0.013303912,0.027074704,0.016565204,0.015914796,0.0182578,0.0132490685,0.015365367,0.016837945,0.014629894
28,20240654,0.04277766,0.015559194,0.0143988235,0.01523075,0.03853066,0.016570011,0.018806664,0.0341508,0.016832083,0.015936589,0.013994302,0.018441577,0.025591256,0.02269626,0.014465127,0.022680093,0.025194459,0.014962623,0.01611623,0.0146558685,0.014275331,0.01875359,0.023620693,0.015681729,0.020780778,0.025795184,0.014640475,0.013215021,0.0145790735,0.01340774,0.01502384,0.01582886,0.012329033,0.014210081,0.013136988,0.018378433,0.013987976,0.017660841,0.013129224,0.014401077,0.015296015,0.014701594,0.017482804,0.012408272,0.017249197,0.017556643,0.013890884,0.015988544,0.014301943,0.011440721,0.017983189,0.016549496,0.015451531,0.013978946,0.0150921885,0.01573839,0.01446267
29,20240655,0.043591183,0.015146777,0.014299552,0.015653538,0.040032197,0.016118534,0.018365217,0.03289735,0.014516418,0.014897253,0.013567488,0.019204997,0.024914818,0.0211294,0.015047343,0.021696197,0.024213318,0.014816182,0.015093484,0.014236221,0.014775816,0.018576551,0.024407825,0.015630158,0.020432567,0.027729208,0.015297843,0.012759538,0.014341761,0.012791513,0.013981662,0.01830748,0.013754637,0.0150363445,0.010091294,0.016714234,0.011686321,0.01712298,0.013121703,0.012733797,0.016409641,0.014448733,0.015388451,0.012995633,0.019608136,0.015123899,0.013958446,0.012036494,0.012573251,0.026560452,0.016446296,0.01594061,0.017152742,0.013201212,0.014364195,0.01953379,0.015527351
30,20240656,0.043552384,0.015778154,0.0149663715,0.015413647,0.039302286,0.01600019,0.018646479,0.03199845,0.016197857,0.016194487,0.014049302,0.01695551,0.023697194,0.021973792,0.01505641,0.02562144,0.023977572,0.014602031,0.014782491,0.013894299,0.016110921,0.019582063,0.02216597,0.015031894,0.019999573,0.025632873,0.013257933,0.014606413,0.015094817,0.01328955,0.01517407,0.018552678,0.01207185,0.01524912,0.013531772,0.017753579,0.01380264,0.011883138,0.014115613,0.012719545,0.015654493,0.016096715,0.016135937,0.0135212755,0.016370626,0.017810091,0.01628194,0.014125593,0.014011495,0.015155861,0.0175694,0.015010662,0.019327015,0.014378219,0.016281275,0.015523275,0.014459726
31,20240657,0.04261367,0.015194372,0.014611775,0.0153648015,0.03815309,0.015459911,0.017907672,0.033975244,0.014680796,0.015790308,0.014718588,0.01870146,0.02686834,0.023213113,0.0151123395,0.022409804,0.024755837,0.015109079,0.015937708,0.014108661,0.014643853,0.018042533,0.02233409,0.015013995,0.020037781,0.027023785,0.0143311415,0.012643692,0.014881128,0.012496841,0.014091396,0.019125393,0.01197528,0.014871431,0.014674555,0.016481267,0.012549381,0.0129833175,0.013543011,0.013681321,0.014547589,0.015383911,0.017869813,0.0136269275,0.030993467,0.016227871,0.012293903,0.014319254,0.013220361,0.01806921,0.01659299,0.015191279,0.013629469,0.013506455,0.013992941,0.015874779,0.014548046
32,20240658,0.042459022,0.015156408,0.014178626,0.015879735,0.039540574,0.016001157,0.018914307,0.03354522,0.013698675,0.016175183,0.013869516,0.018928926,0.02675771,0.02197824,0.015376221,0.025329595,0.024452465,0.014919141,0.014923451,0.015686946,0.013745922,0.020053385,0.018320773,0.01839709,0.020396989,0.026369423,0.015642207,0.013649119,0.013716702,0.013525083,0.014773016,0.017329376,0.015811646,0.014845914,0.011598413,0.017560923,0.01267308,0.009732847,0.0140239885,0.018617285,0.016220165,0.015690507,0.014035396,0.013463445,0.030789325,0.01623957,0.015115036,0.0132290125,0.014365237,0.0,0.016345365,0.01687799,0.018732341,0.013780159,0.016876172,0.01501283,0.014673179
33,20240659,0.041956987,0.015003576,0.014851626,0.015426827,0.041519087,0.015961418,0.018158244,0.033118814,0.017448314,0.014093123,0.014319302,0.018114356,0.023482235,0.022225646,0.014065673,0.02406086,0.027274078,0.014915312,0.013654401,0.014507479,0.015300705,0.021632092,0.02428809,0.017285783,0.02022523,0.024349147,0.01610074,0.012873972,0.014328486,0.014624204,0.01468327,0.017888954,0.0122844055,0.01459437,0.016046792,0.01718049,0.012966758,0.014556327,0.013628315,0.018205531,0.016373169,0.013974867,0.01602358,0.013608703,0.018709583,0.014255261,0.014188344,0.01275574,0.0131102735,0.009826334,0.017874347,0.016582768,0.015200012,0.01370846,0.014650455,0.015593774,0.016363293
34,20240660,0.04214675,0.015468428,0.014637516,0.01547737,0.042496253,0.016395686,0.018431118,0.034387745,0.015527752,0.01596762,0.014310905,0.019098949,0.02462841,0.022303104,0.0149713205,0.026207332,0.025715617,0.015335729,0.015597226,0.012269328,0.014124436,0.01986507,0.024604687,0.015822051,0.017760105,0.02525432,0.015735991,0.013330915,0.01535978,0.012810852,0.016137382,0.016123155,0.0151761,0.015586784,0.014628445,0.017915197,0.01398386,0.010100016,0.01401176,0.017564265,0.016068883,0.015372095,0.014468355,0.012719521,0.016973864,0.015026957,0.013861096,0.016177285,0.013973811,0.012562628,0.015759772,0.015614276,0.014467284,0.014208716,0.015276234,0.013786691,0.01641318
