run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
12,20240638,0.0066933604,0.0077221524,0.0066770893,0.0070088506,0.0082626445,0.008220176,0.07896549,0.028242446,0.07853371,0.008970398,0.11620192,0.046404205,0.037148755,0.08574755,0.16230331,0.006064637,0.008359379,0.0118224295,0.0074197454,0.00611305,0.0073525873,0.0063151093,0.00521876,0.0065781823,0.007243671,0.013177014,0.026050152,0.006308831,0.0059083696,0.0070398226,0.0076782876,0.008625743,0.0062937173,0.007571861,0.006444723,0.0058101476,0.006490448,0.006202587,0.009357269,0.0050744005,0.0052708117,0.0067839366,0.0061504506,0.0073095053,0.005608115,0.0068432293,0.0061543644,0.006030385,0.005141655,0.005038978,0.008162544,0.0059718294,0.0063659665,0.0077765747,0.0051917583,0.0063922326,0.0063259564,0.005858683
13,20240639,0.006472199,0.0066123675,0.00633165,0.0061901812,0.007813779,0.006882098,0.07952728,0.024462534,0.06322015,0.009003075,0.11223574,0.035906177,0.034169458,0.07633506,0.23120886,0.0057676714,0.008838298,0.011340341,0.0068306606,0.0053994055,0.007833404,0.0060530566,0.005372737,0.0061166314,0.006359526,0.016330587,0.023095328,0.0063275862,0.005564549,0.0066077635,0.0071394015,0.0077295303,0.0068757464,0.007404026,0.005429361,0.004741074,0.0062990743,0.0059135794,0.007308896,0.0046289726,0.005094028,0.005426687,0.005157085,0.0069506164,0.005114328,0.006063407,0.005500007,0.0053537316,0.0060757776,0.0047985897,0.006195991,0.005790041,0.0059295963,0.0075608995,0.004674339,0.0060076076,0.005083742,0.0055456315
14,20240640,0.006733669,0.007431679,0.006784842,0.006544386,0.007846111,0.0077772383,0.08201027,0.026999323,0.0542519,0.01258851,0.11236977,0.0326989,0.043486204,0.08933993,0.19610724,0.0054075536,0.009358574,0.011183286,0.0067734676,0.006043314,0.008791669,0.006611325,0.004632883,0.0062704836,0.0068440004,0.012342333,0.02305624,0.0066012354,0.0056973426,0.008042986,0.007674361,0.008278459,0.0068480186,0.008800832,0.0066619525,0.0055425297,0.006014859,0.0056353533,0.0064309123,0.0048895325,0.00632132,0.006245177,0.006313584,0.0053073876,0.0058406014,0.0063146623,0.0059122527,0.005883224,0.006308098,0.005513335,0.00739686,0.005397895,0.006653296,0.00758155,0.005124732,0.0063301167,0.008065644,0.006086868
15,20240641,0.0066318163,0.0072319303,0.0064862487,0.006403881,0.008330284,0.007568208,0.07682098,0.025744718,0.07764578,0.008094191,0.096559614,0.040865768,0.034763947,0.08451861,0.21488252,0.005936404,0.008784183,0.011377427,0.006244917,0.0057622385,0.0068688686,0.006464151,0.003958468,0.0070140474,0.0063469945,0.013672683,0.025266748,0.0062659783,0.00524321,0.0074103046,0.007647284,0.007251238,0.0060298624,0.008342232,0.00620736,0.004948459,0.006075042,0.005571767,0.0073828013,0.004907752,0.00595942,0.0058010183,0.0060176146,0.006950863,0.0053913356,0.0064159282,0.0058621424,0.005933695,0.0053235064,0.0050533623,0.0067415414,0.005955046,0.0060367873,0.006760817,0.005296227,0.0057932884,0.005231895,0.0059465608
16,20240642,0.00672478,0.0074642464,0.0067710946,0.00659719,0.0081447875,0.0077457293,0.08382977,0.02853034,0.07122189,0.01161338,0.11356651,0.040829424,0.04273029,0.070538014,0.18277079,0.0059212516,0.009347429,0.012472695,0.007024871,0.0056968695,0.009338768,0.00622765,0.0057298937,0.007107112,0.0067847846,0.011651684,0.024562692,0.006383918,0.005385771,0.007048361,0.008270545,0.008001294,0.0069466564,0.008900903,0.006629152,0.0053242706,0.006609615,0.0060892333,0.0048695784,0.005350722,0.006735936,0.0062091863,0.006317023,0.0063711056,0.0054389397,0.0053144433,0.0055046654,0.0062830723,0.008316583,0.00523397,0.0058389017,0.0058619617,0.0063524744,0.008025276,0.005414416,0.00648975,0.007371861,0.0061665257
17,20240643,0.006830437,0.0075285463,0.0069212937,0.00612727,0.008510993,0.007140506,0.07772122,0.028237125,0.081911765,0.009473757,0.11460342,0.038193405,0.03986762,0.079858705,0.17860404,0.005732498,0.008536207,0.010618307,0.0077759847,0.00582912,0.007938399,0.0066279895,0.0046726037,0.0074790088,0.0069750505,0.01426494,0.023900783,0.0063641723,0.0055313613,0.007366175,0.0072160084,0.008314578,0.0061647333,0.007948683,0.006129334,0.0052154525,0.006188171,0.0058740885,0.011093458,0.0051208525,0.005773809,0.0064744037,0.0063110637,0.007014348,0.0056526517,0.006670453,0.00564855,0.006068979,0.0061356253,0.0054962323,0.0065862746,0.0056657144,0.0061901165,0.0061393944,0.005147888,0.005594538,0.007150733,0.005871125
18,20240644,0.0069456133,0.0075400905,0.007028143,0.00662659,0.008150429,0.00772605,0.07786476,0.025829932,0.09160788,0.011230783,0.118780814,0.03830053,0.04192247,0.06456218,0.17515565,0.0057460857,0.00953419,0.012109668,0.007330209,0.005948047,0.007776906,0.0065699243,0.005180336,0.006880839,0.0064200736,0.015100965,0.022276096,0.006569404,0.0057650115,0.0074315504,0.0073732557,0.0075540235,0.006192149,0.007709099,0.0065388605,0.0057575284,0.0062025567,0.0061011636,0.008277214,0.005143134,0.006004475,0.0057940935,0.006819371,0.0060889125,0.005403309,0.0065743295,0.0056482456,0.0061426233,0.008193188,0.005327783,0.008063471,0.0057103685,0.0062834197,0.0060227076,0.0057007745,0.006393132,0.007078223,0.005991469
19,20240645,0.0068635107,0.007634912,0.006745207,0.00688944,0.008083017,0.007508763,0.08551199,0.028718717,0.08208665,0.011781648,0.111959025,0.042948462,0.039866924,0.09073142,0.15081114,0.0059497957,0.00887831,0.011188603,0.0071849907,0.0059226207,0.009274733,0.0067592133,0.0054017655,0.0060487255,0.0067675686,0.012506588,0.024510533,0.006177168,0.005703747,0.007862465,0.0075158007,0.007928061,0.0071842484,0.008299871,0.006459061,0.005365418,0.0067374413,0.005661219,0.0066104643,0.005207876,0.007140304,0.006396712,0.0062632626,0.00787814,0.0055912226,0.00651149,0.006088739,0.006428122,0.0067565828,0.005158054,0.006582447,0.0059548826,0.0064816168,0.0066916076,0.005233731,0.0060743084,0.007734384,0.0057872958
20,20240646,0.0067105293,0.0077729574,0.0067727426,0.0068718023,0.008045781,0.007699283,0.0775391,0.027300509,0.07520575,0.013131583,0.106428236,0.046701815,0.042425413,0.07399995,0.18087429,0.0058441227,0.009985372,0.011852914,0.007892578,0.0060847267,0.008871631,0.0067487336,0.004843318,0.0062359874,0.0071215834,0.012455927,0.025299784,0.0062517654,0.005579194,0.00814865,0.0072330753,0.008427912,0.007434975,0.008235115,0.006104727,0.0051993215,0.006729361,0.005847297,0.008410862,0.0050504133,0.006119599,0.006358445,0.006664734,0.008042654,0.0055670873,0.006577085,0.005490961,0.0060386164,0.004726482,0.005659228,0.0059813294,0.0061793635,0.0059982836,0.0066318363,0.0053143674,0.0058630058,0.0071255076,0.0062923133
21,20240647,0.006796076,0.0075548966,0.0070781494,0.0068890313,0.008485784,0.0081140045,0.0889547,0.02622691,0.06835501,0.011715078,0.10936183,0.03982233,0.04274335,0.0781065,0.1696575,0.0060365293,0.0085125035,0.012255223,0.0076951776,0.0061495774,0.008955428,0.0063492022,0.0064659566,0.0061690817,0.00725603,0.015929878,0.024026357,0.006540309,0.0055760993,0.007813788,0.0073850667,0.007924612,0.007186723,0.009253269,0.006349459,0.0052043227,0.006738866,0.005935495,0.006626966,0.0056177108,0.0061631235,0.006791589,0.0063673193,0.0073274896,0.005491817,0.0065638977,0.0057991995,0.0062056137,0.005393632,0.005278175,0.0083544,0.0061718025,0.006619076,0.007254729,0.005325527,0.0066593983,0.008333852,0.006084623
22,20240648,0.0065625426,0.0072725946,0.006644328,0.006173895,0.008249131,0.007040666,0.08178973,0.027489886,0.08741223,0.0106148375,0.09211585,0.05567036,0.037906796,0.09202398,0.16473846,0.0055598305,0.008903835,0.012232484,0.007088711,0.005865037,0.008709097,0.006488842,0.003900849,0.0059961937,0.0063753533,0.01348408,0.023874728,0.006247507,0.005534898,0.007026818,0.0071052862,0.00892582,0.006432694,0.008912328,0.006690656,0.0052544423,0.005743383,0.006118598,0.008633814,0.0054456475,0.005967732,0.0057318476,0.0060565122,0.007657699,0.0055795284,0.0060034934,0.005455622,0.0056939465,0.0069288136,0.005212647,0.0077583496,0.005603439,0.005888858,0.006512701,0.005412356,0.005964956,0.008233326,0.006081909
