run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
36,20240662,0.013853525,0.018513646,0.0125567615,0.013239916,0.022426004,0.018412467,0.10043733,0.0189462,0.117624566,0.011276672,0.012766099,0.014180987,0.021217689,0.018999904,0.014098833,0.013358073,0.013109513,0.017034464,0.015666502,0.013763761,0.014583843,0.011347404,0.010612845,0.012673405,0.012075056,0.0074146218,0.019534448,0.01343751,0.011219798,0.010169898,0.013749621,0.014916706,0.01072759,0.009228248,0.011830508,0.014157891,0.009134813,0.013218036,0.012421943,0.013788656,0.016076524,0.010004332,0.010494804,0.012088449,0.011285017,0.033800025,0.012631632,0.010575361,0.011036016,0.013656097,0.020569328,0.012291051,0.015316366,0.0133109735,0.011255219,0.0119758975,0.010019038,0.015888067
37,20240663,0.014407727,0.020179356,0.011937582,0.014033742,0.022673393,0.018621467,0.11016284,0.020475764,0.12221705,0.014436735,0.013881091,0.013496286,0.02331795,0.01863179,0.015497414,0.013422343,0.012552135,0.017320627,0.017591586,0.015080581,0.016643614,0.011847602,0.01092638,0.014729939,0.011861164,0.009845481,0.017607525,0.012361107,0.010211069,0.011875534,0.014074711,0.015087323,0.012417448,0.011220126,0.012929874,0.015208334,0.009295257,0.015116468,0.010268904,0.014684777,0.010580725,0.009580046,0.010468644,0.00763213,0.0139086135,0.013923752,0.013210568,0.0105857495,0.010609107,0.013380819,0.0,0.012484885,0.017164603,0.017452838,0.011734292,0.011711224,0.012022899,0.015399065
38,20240664,0.01432063,0.019654933,0.011834384,0.014525104,0.021754922,0.018203242,0.10740821,0.020262135,0.12017704,0.014522288,0.0139293065,0.014004067,0.021770958,0.013408521,0.01522091,0.013309867,0.012273006,0.018709742,0.015942173,0.013303203,0.014088091,0.01130134,0.01038757,0.0125897415,0.012239642,0.0077747554,0.021490837,0.014908036,0.010268719,0.010990362,0.013562195,0.016389994,0.012113176,0.008989728,0.011736903,0.013980307,0.009004209,0.010856287,0.010460694,0.013011716,0.013604886,0.011691982,0.013607843,0.00968777,0.011812885,0.015323281,0.013472214,0.0129206125,0.0108453855,0.015823869,0.018211836,0.013496664,0.015484998,0.01334336,0.012430447,0.0125080915,0.010394663,0.014660273
39,20240665,0.01403933,0.019867616,0.012381544,0.0133117065,0.021729045,0.017472997,0.11132506,0.019681029,0.1221983,0.013084123,0.016708413,0.014473588,0.022186466,0.014169709,0.017540671,0.013529336,0.012647323,0.019181797,0.01590391,0.013263654,0.013969104,0.012382263,0.01116683,0.01735289,0.012195721,0.009244384,0.015974257,0.016796647,0.010202404,0.009840216,0.013956228,0.014224485,0.0111564025,0.008854392,0.013156346,0.011475116,0.010478699,0.01289462,0.009178832,0.013240686,0.009995574,0.012044571,0.012943551,0.01102554,0.013683701,0.017999772,0.013551242,0.012734233,0.009471444,0.014196351,0.0,0.013056347,0.0173749,0.017993346,0.011590654,0.01122969,0.015186616,0.013486312
40,20240666,0.014461437,0.018894851,0.012391066,0.013446793,0.02245534,0.018985426,0.10297487,0.019724041,0.115858704,0.010150595,0.013962212,0.014280796,0.021806827,0.014647898,0.01739782,0.014019946,0.012668645,0.017238358,0.015827978,0.013731745,0.013485761,0.013482273,0.013411597,0.011944533,0.012619005,0.010488907,0.017455643,0.01651333,0.010278328,0.010399769,0.013476444,0.015413211,0.011013666,0.009695064,0.011917207,0.013746913,0.010843288,0.011204095,0.012586736,0.015712434,0.01932707,0.011802716,0.012143985,0.00994307,0.012302465,0.017444586,0.014368586,0.011863802,0.009839672,0.013433914,0.016026113,0.0128929075,0.017683653,0.012274887,0.010922129,0.01226467,0.011578452,0.013273692
41,20240667,0.013377088,0.018548736,0.012103867,0.013729836,0.021760896,0.017974626,0.10097976,0.019362293,0.13422482,0.01068233,0.0131368805,0.013594944,0.024183515,0.014678669,0.015630258,0.012774533,0.010990283,0.018058382,0.016380884,0.013180451,0.014570617,0.01306644,0.011104837,0.01533125,0.011167375,0.009455305,0.016923415,0.013918232,0.010216975,0.011217409,0.012944191,0.01704747,0.013578641,0.010285569,0.0145287905,0.011487608,0.008077127,0.012619993,0.011711186,0.013710669,0.0075224303,0.01293942,0.012535381,0.0072170417,0.01168424,0.025800353,0.011890965,0.011948169,0.013679351,0.014362714,0.012663396,0.011607192,0.016181441,0.014154381,0.010963746,0.009541098,0.014396869,0.012595625
42,20240668,0.01369334,0.019266874,0.0124838,0.014246721,0.021162326,0.017794432,0.10337014,0.019579371,0.13353723,0.010164324,0.012756422,0.0139897065,0.023565486,0.017734408,0.015733631,0.012504659,0.011704203,0.017217081,0.015767422,0.013617245,0.015193528,0.012860209,0.0148030305,0.012903582,0.010448875,0.008971116,0.01732526,0.0137560265,0.011250747,0.011567203,0.013477098,0.015354008,0.011826537,0.009343396,0.011340536,0.012174681,0.008599156,0.01319604,0.008832945,0.015192629,0.021540144,0.009526904,0.0119204745,0.010142542,0.013045928,0.016715595,0.015247798,0.015182114,0.010668045,0.016176302,0.0,0.01180821,0.016982568,0.013947563,0.010373679,0.011657659,0.012970469,0.013788636
43,20240669,0.014212683,0.020246817,0.011118241,0.013452003,0.0228114,0.017068805,0.10715965,0.02048956,0.12453186,0.015574378,0.012321988,0.014246537,0.023348257,0.012856662,0.014464331,0.01257448,0.012210915,0.01615219,0.017320955,0.013740562,0.014542092,0.011825966,0.011554735,0.013010444,0.013437619,0.007366347,0.015767537,0.012254643,0.010881083,0.011741014,0.014791978,0.014460977,0.012075911,0.01059797,0.012642939,0.012727073,0.0089071365,0.011532144,0.0102122985,0.011477718,0.011213821,0.011452903,0.011728032,0.0097604515,0.013375517,0.011530862,0.013531491,0.011991287,0.009490475,0.013968313,0.024015337,0.01445358,0.015590612,0.020169344,0.011589349,0.012029388,0.013446955,0.0129524395
44,20240670,0.01437738,0.019204255,0.011701887,0.0143222315,0.0234819,0.018542672,0.10351246,0.020607844,0.1234624,0.011980537,0.013126264,0.012924843,0.023216916,0.018562086,0.015403146,0.011781909,0.012655757,0.020633759,0.016559742,0.0142023,0.014850191,0.013096705,0.011818503,0.0132614,0.013244153,0.006955957,0.019654986,0.015829,0.011536977,0.012010913,0.013090507,0.015324547,0.013014214,0.011169864,0.012674436,0.011755556,0.009481421,0.012890213,0.00913901,0.01582046,0.015687093,0.011316047,0.012714426,0.008550341,0.013511723,0.015366822,0.015463138,0.014218986,0.010595739,0.014200782,0.0,0.013033012,0.016508712,0.012153843,0.012539211,0.012338939,0.009917761,0.0150040975
45,20240671,0.0139966905,0.01941933,0.01077937,0.013238463,0.02239961,0.0156758,0.10054145,0.019860666,0.1334152,0.011567771,0.014437106,0.0147156175,0.022034926,0.015381178,0.016023489,0.012034676,0.012447326,0.015870405,0.01503533,0.013589233,0.0136283,0.012414384,0.012758044,0.012751823,0.011283767,0.012970459,0.017167991,0.012280681,0.011546871,0.009950631,0.013363139,0.014303287,0.010845998,0.009626584,0.0144928,0.01316804,0.008559723,0.011844212,0.010790219,0.012326037,0.013802833,0.0124587,0.013942428,0.010625862,0.012974756,0.014350879,0.011067019,0.011659752,0.017364895,0.012246071,0.017015053,0.0113331275,0.01646213,0.016251512,0.01292091,0.012080402,0.010229065,0.014677882
46,20240672,0.013585019,0.019556532,0.012204735,0.013374235,0.022566488,0.016453018,0.106135465,0.019853516,0.12107895,0.016606253,0.013394796,0.01302819,0.02205326,0.016609102,0.015013253,0.014217297,0.012720266,0.01674299,0.016630573,0.013446341,0.0142472135,0.01274103,0.013449531,0.01516845,0.012398262,0.011417987,0.01615573,0.013957543,0.010109391,0.010915568,0.014433262,0.015089205,0.01137188,0.011187415,0.012184089,0.0135678565,0.008571785,0.011943958,0.011038045,0.013557862,0.01656548,0.0107023,0.012586247,0.009298184,0.013425624,0.013385229,0.012473931,0.011934745,0.012465758,0.015335311,0.011507664,0.010973905,0.016918406,0.013903083,0.013155841,0.011253092,0.011387468,0.013951336
47,20240673,0.013301499,0.019770907,0.0121881515,0.013735974,0.021755494,0.018038299,0.099411376,0.019568257,0.122093394,0.013587663,0.013875371,0.014765741,0.022109829,0.01577079,0.015363936,0.012050499,0.011494978,0.021030916,0.014977168,0.014048166,0.014833634,0.014187019,0.011454463,0.015191298,0.010156285,0.0087188035,0.016235545,0.0155196935,0.011386069,0.010872631,0.0139601305,0.015088925,0.010352509,0.008958501,0.012619442,0.009292623,0.008385426,0.013314646,0.012066839,0.0140254395,0.00830209,0.012525888,0.0119937165,0.010396796,0.011517424,0.012828646,0.014133582,0.011691532,0.025966438,0.014852842,0.01424129,0.012777481,0.016728902,0.01592577,0.010857253,0.012979452,0.012353706,0.014368877
48,20240674,0.013845058,0.019943412,0.011487433,0.013914842,0.023203285,0.016778598,0.09868803,0.019988505,0.12601161,0.012471271,0.01520411,0.013332414,0.022293316,0.015406724,0.015479028,0.014129218,0.011507867,0.01636099,0.015373947,0.013470802,0.014901939,0.01288989,0.011806021,0.01275583,0.012815975,0.006455021,0.015604502,0.014576703,0.010317511,0.010951986,0.013881729,0.015405968,0.012601818,0.008884141,0.012832534,0.010849664,0.0104114115,0.011979506,0.011324576,0.014223324,0.014764194,0.010534717,0.012163109,0.009629975,0.013308105,0.021344345,0.015107801,0.012361384,0.01034947,0.013387313,0.017263945,0.013207222,0.017543288,0.013932189,0.010897633,0.012255276,0.012966128,0.014623502
49,20240675,0.013621169,0.019251602,0.012852923,0.013627169,0.022220593,0.01945204,0.105027154,0.02034671,0.12251381,0.013139561,0.014527892,0.013797591,0.021493942,0.014012565,0.016082348,0.013194586,0.011808562,0.016772706,0.014541111,0.014286587,0.017342294,0.011275854,0.010352189,0.015101662,0.012944377,0.009374002,0.016672377,0.01474633,0.010829365,0.011016438,0.012007503,0.014838394,0.0131548615,0.0116957715,0.012700274,0.0118866125,0.008817439,0.012529491,0.010689643,0.011914236,0.0135451965,0.013455812,0.009956687,0.009990075,0.0119424295,0.022072839,0.011490236,0.0146819195,0.0068514273,0.015892783,0.016140861,0.01305742,0.015207234,0.015886681,0.0105258105,0.010264027,0.014268919,0.012309822
50,20240676,0.014166749,0.019963268,0.0123582855,0.014721995,0.02241019,0.017459167,0.10466165,0.020631406,0.1263634,0.0110926265,0.013194667,0.013189018,0.024847673,0.016534954,0.016841577,0.014500518,0.012930949,0.016251551,0.016416343,0.014874008,0.014593765,0.01233006,0.01354913,0.013482223,0.011632555,0.0081999395,0.01773615,0.012723271,0.011014539,0.011293336,0.014385747,0.014559951,0.012372855,0.010608317,0.012966572,0.014430637,0.009190763,0.011325098,0.0071997773,0.0127096325,0.005728836,0.012410339,0.013763799,0.012394372,0.012642224,0.017456917,0.011335292,0.014083798,0.011348385,0.015259951,0.009059144,0.011665117,0.016070716,0.016426194,0.009394537,0.012784823,0.013962171,0.01449905
